"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:05:16:18","ポゼッションエンド",,,,,,
="0:05:16:18","筑波大学",,,,,,
="0:05:20:82",,,"山原怜音","枠外シュート",,,
="0:05:44:37",,,"山川哲史",,"インターセプト",,
="0:05:45:07","ポゼッションスタート",,,,,,
="0:05:45:07","筑波大学",,,,,,
="0:05:47:98","相手チーム","GK",,,,,
="0:05:48:14",,,"知久航介","ドリブル",,,
="0:05:52:25",,,"池谷祐輔","ドリブル",,,
="0:06:04:69",,,"池谷祐輔","ドリブル",,,
="0:06:09:30","ポゼッションエンド",,,,,,
="0:06:09:30","筑波大学",,,,,,
="0:06:11:27","ポゼッションスタート",,,,,,
="0:06:11:27","相手チーム",,,,,,
="0:06:17:37","ポゼッションエンド",,,,,,
="0:06:17:37","相手チーム",,,,,,
="0:06:18:71",,,"山川哲史",,"カット",,
="0:06:19:37","ポゼッションスタート",,,,,,
="0:06:19:37","筑波大学",,,,,,
="0:06:21:58",,,"山川哲史","ドリブル",,,
="0:06:28:82","ポゼッションエンド",,,,,,
="0:06:28:82","筑波大学",,,,,,
="0:06:31:19","ポゼッションスタート",,,,,,
="0:06:31:19","相手チーム",,,,,,
="0:07:16:40","ポゼッションエンド",,,,,,
="0:07:16:40","相手チーム",,,,,,
="0:07:18:47",,,"大川圭為",,,,"キャッチ"
="0:07:19:73","ポゼッションスタート",,,,,,
="0:07:19:73","筑波大学",,,,,,
="0:07:46:09","ポゼッションエンド",,,,,,
="0:07:46:09","筑波大学",,,,,,
="0:07:50:87",,,"池谷祐輔",,,"ファール",
="0:08:10:59","ポゼッションスタート",,,,,,
="0:08:10:59","相手チーム",,,,,,
="0:08:21:33","相手チーム","FK",,,,,
="0:08:39:35","ポゼッションエンド",,,,,,
="0:08:39:35","相手チーム",,,,,,
="0:08:40:42",,,"角田涼太郎",,"インターセプト",,
="0:08:42:62","ポゼッションスタート",,,,,,
="0:08:42:62","筑波大学",,,,,,
="0:08:45:32","ポゼッションエンド",,,,,,
="0:08:45:32","筑波大学",,,,,,
="0:08:50:59","ポゼッションスタート",,,,,,
="0:08:50:59","相手チーム",,,,,,
="0:09:06:14","ポゼッションエンド",,,,,,
="0:09:06:14","相手チーム",,,,,,
="0:09:06:84",,,"和田育",,"クリア",,
="0:09:09:08","ポゼッションスタート",,,,,,
="0:09:09:08","筑波大学",,,,,,
="0:09:13:21",,,"岩本翔","ドリブル",,,
="0:09:15:02","ポゼッションエンド",,,,,,
="0:09:15:02","筑波大学",,,,,,
="0:09:17:39","ポゼッションスタート",,,,,,
="0:09:17:39","相手チーム",,,,,,
="0:09:46:18","ポゼッションエンド",,,,,,
="0:09:46:18","相手チーム",,,,,,
="0:09:48:95","ポゼッションスタート",,,,,,
="0:09:48:95","相手チーム",,,,,,
="0:09:56:06","ポゼッションエンド",,,,,,
="0:09:56:06","相手チーム",,,,,,
="0:09:59:06","ポゼッションスタート",,,,,,
="0:09:59:06","筑波大学",,,,,,
="0:09:59:66",,,"和田育","ドリブル",,,
="0:10:03:26","ポゼッションエンド",,,,,,
="0:10:03:26","筑波大学",,,,,,
="0:10:08:27",,,"森海渡",,,"オフサイド",
="0:10:17:41","ポゼッションスタート",,,,,,
="0:10:17:41","相手チーム",,,,,,
="0:10:23:28","相手チーム","FK",,,,,
="0:10:48:44","ポゼッションエンド",,,,,,
="0:10:48:44","相手チーム",,,,,,
="0:10:54:75",,,"角田涼太郎",,,"ファール",
="0:12:07:56",,,"森海渡",,"ブロック",,
="0:12:09:82","相手チーム","FK",,,,,
="0:13:04:05",,,"山川哲史",,"シュートブロック",,
="0:13:04:88","相手チーム","CK",,,,,
="0:13:09:42",,,"山原怜音",,"シュートブロック",,
="0:13:16:52","相手チーム",,,,"被枠内シュート",,
="0:13:16:79",,,"大川圭為",,,,"セービング"
="0:13:17:96","相手チーム",,,,"被枠内シュート",,
="0:13:17:96","失点",,,,,,
="0:14:07:54","ポゼッションスタート",,,,,,
="0:14:07:54","筑波大学",,,,,,
="0:14:18:82",,,"加藤匠人","ドリブル",,,
="0:14:36:84",,,"和田育","クロス",,,
="0:14:37:34","ポゼッションエンド",,,,,,
="0:14:37:34","筑波大学",,,,,,
="0:14:49:05",,,"和田育",,"インターセプト",,
="0:14:52:95","ポゼッションスタート",,,,,,
="0:14:52:95","筑波大学",,,,,,
="0:14:53:39",,,"山川哲史",,"インターセプト",,
="0:15:00:33","ポゼッションエンド",,,,,,
="0:15:00:33","筑波大学",,,,,,
="0:15:17:48","ポゼッションスタート",,,,,,
="0:15:17:48","相手チーム",,,,,,
="0:15:17:55","相手チーム","スローイン",,,,,
="0:15:28:42","ポゼッションエンド",,,,,,
="0:15:28:42","相手チーム",,,,,,
="0:15:31:49","相手チーム",,,,"被枠内シュート",,
="0:15:31:49","失点",,,,,,
="0:16:26:78","ポゼッションスタート",,,,,,
="0:16:26:78","筑波大学",,,,,,
="0:16:44:30","ポゼッションエンド",,,,,,
="0:16:44:30","筑波大学",,,,,,
="0:16:53:91","ポゼッションスタート",,,,,,
="0:16:53:91","相手チーム",,,,,,
="0:17:10:29","ポゼッションエンド",,,,,,
="0:17:10:29","相手チーム",,,,,,
="0:17:11:09",,,"山川哲史",,"インターセプト",,
="0:17:12:69","ポゼッションスタート",,,,,,
="0:17:12:69","筑波大学",,,,,,
="0:17:22:37",,,"角田涼太郎","ドリブル",,,
="0:17:24:41","ポゼッションエンド",,,,,,
="0:17:24:41","筑波大学",,,,,,
="0:17:27:14","ポゼッションスタート",,,,,,
="0:17:27:14","相手チーム",,,,,,
="0:17:42:82","ポゼッションエンド",,,,,,
="0:17:42:82","相手チーム",,,,,,
="0:17:43:96",,,"池谷祐輔",,"カット",,
="0:17:52:33","相手チーム",,,,,"ファール",
="0:18:08:68","交代",,"高嶺朋樹",,,,
="0:18:08:68",,,"永満凌",,,,
="0:18:08:68",,,"池谷祐輔",,,,
="0:18:08:68",,,"岩本翔",,,,
="0:18:23:00","ポゼッションスタート",,,,,,
="0:18:23:00","筑波大学",,,,,,
="0:18:28:70",,"FK","三浦雅人",,,,
="0:18:36:71",,,"知久航介","ドリブル",,,
="0:18:38:48","ポゼッションエンド",,,,,,
="0:18:38:48","筑波大学",,,,,,
="0:18:41:12","ポゼッションスタート",,,,,,
="0:18:41:12","相手チーム",,,,,,
="0:18:47:22","ポゼッションエンド",,,,,,
="0:18:47:22","相手チーム",,,,,,
="0:18:52:93",,,"高嶺朋樹",,,"ファール",
="0:19:11:71","ポゼッションスタート",,,,,,
="0:19:11:71","相手チーム",,,,,,
="0:19:18:39","相手チーム","FK",,,,,
="0:19:24:26","ポゼッションエンド",,,,,,
="0:19:24:26","相手チーム",,,,,,
="0:19:36:54","ポゼッションスタート",,,,,,
="0:19:36:54","相手チーム",,,,,,
="0:19:41:54","相手チーム","スローイン",,,,,
="0:20:19:95","ポゼッションエンド",,,,,,
="0:20:19:95","相手チーム",,,,,,
="0:20:26:45","ポゼッションスタート",,,,,,
="0:20:26:45","相手チーム",,,,,,
="0:20:48:34",,,"角田涼太郎",,"ブロック",,
="0:21:03:76","ポゼッションエンド",,,,,,
="0:21:03:76","相手チーム",,,,,,
="0:21:12:40","ポゼッションスタート",,,,,,
="0:21:12:40","筑波大学",,,,,,
="0:21:12:93","相手チーム",,,,,"ファール",
="0:21:19:31",,"FK","角田涼太郎",,,,
="0:21:26:11","ポゼッションエンド",,,,,,
="0:21:26:11","筑波大学",,,,,,
="0:21:29:42","ポゼッションスタート",,,,,,
="0:21:29:42","相手チーム",,,,,,
="0:21:46:57","ポゼッションエンド",,,,,,
="0:21:46:57","相手チーム",,,,,,
="0:21:53:51","相手チーム",,,,,"ファール",
="0:21:55:24","ポゼッションスタート",,,,,,
="0:21:55:24","筑波大学",,,,,,
="0:22:00:15",,"FK","角田涼太郎",,,,
="0:22:00:45",,,"高嶺朋樹","ドリブル",,,
="0:22:01:12","ポゼッションエンド",,,,,,
="0:22:01:12","筑波大学",,,,,,
="0:22:06:29","ポゼッションスタート",,,,,,
="0:22:06:29","筑波大学",,,,,,
="0:22:07:36","相手チーム",,,,,"ファール",
="0:22:14:50",,"FK","角田涼太郎",,,,
="0:22:19:50",,,"高嶺朋樹","ドリブル",,,
="0:22:25:64",,,"三浦雅人","ドリブル",,,
="0:22:28:28",,,"永満凌","ドリブル",,,
="0:22:28:28",,,,"クロス",,,
="0:22:30:21","ポゼッションエンド",,,,,,
="0:22:30:21","筑波大学",,,,,,
="0:22:41:39","ポゼッションスタート",,,,,,
="0:22:41:39","筑波大学",,,,,,
="0:22:49:53",,"スローイン","角田涼太郎",,,,
="0:22:54:47","ポゼッションエンド",,,,,,
="0:22:54:47","筑波大学",,,,,,
="0:22:56:60","ポゼッションスタート",,,,,,
="0:22:56:60","相手チーム",,,,,,
="0:23:13:49",,,"山原怜音",,"ブロック",,
="0:23:13:82","ポゼッションエンド",,,,,,
="0:23:13:82","相手チーム",,,,,,
="0:24:04:07","相手チーム","CK",,,,,
="0:24:09:21",,,"三浦雅人",,"クリア",,
="0:24:14:08","ポゼッションスタート",,,,,,
="0:24:14:08","相手チーム",,,,,,
="0:24:27:66",,,"角田涼太郎",,"ブロック",,
="0:24:28:46","ポゼッションエンド",,,,,,
="0:24:28:46","相手チーム",,,,,,
="0:24:32:97","相手チーム",,,,"被枠外シュート",,
="0:24:38:04","ポゼッションスタート",,,,,,
="0:24:38:04","筑波大学",,,,,,
="0:24:44:68",,"GK","大川圭為",,,,
="0:24:54:69","ポゼッションエンド",,,,,,
="0:24:54:69","筑波大学",,,,,,
="0:25:07:84","ポゼッションスタート",,,,,,
="0:25:07:84","筑波大学",,,,,,
="0:25:14:58",,"スローイン","三浦雅人",,,,
="0:25:19:58",,,"高嶺朋樹","ドリブル",,,
="0:25:26:29","ポゼッションエンド",,,,,,
="0:25:26:29","筑波大学",,,,,,
="0:25:29:06","ポゼッションスタート",,,,,,
="0:25:29:06","相手チーム",,,,,,
="0:25:40:50","ポゼッションエンド",,,,,,
="0:25:40:50","相手チーム",,,,,,
="0:25:42:10",,,"山川哲史",,"クリア",,
="0:26:04:19","ポゼッションスタート",,,,,,
="0:26:04:19","相手チーム",,,,,,
="0:26:09:90","相手チーム","スローイン",,,,,
="0:26:14:90","ポゼッションエンド",,,,,,
="0:26:14:90","相手チーム",,,,,,
="0:26:15:80",,,"山原怜音",,"ブロック",,
="0:26:19:31","ポゼッションスタート",,,,,,
="0:26:19:31","相手チーム",,,,,,
="0:26:31:22","ポゼッションエンド",,,,,,
="0:26:31:22","相手チーム",,,,,,
="0:26:31:85",,,"大川圭為",,,,"キャッチ"
="0:26:42:46",,,"和田育",,,"ファール",
="0:28:01:21",,,"山原怜音",,"カット",,
="0:28:01:44","相手チーム","FK",,,,,
="0:28:09:22","ポゼッションスタート",,,,,,
="0:28:09:22","筑波大学",,,,,,
="0:28:10:69",,,"和田育","ドリブル",,,
="0:28:20:46",,,"永満凌",,"カット",,
="0:28:37:45",,,"高嶺朋樹","ドリブル",,,
="0:28:44:69","ポゼッションエンド",,,,,,
="0:28:44:69","筑波大学",,,,,,
="0:28:48:19","相手チーム",,,,,"ファール",
="0:29:44:88",,"FK","山原怜音",,,,
="0:29:46:35","ポゼッションスタート",,,,,,
="0:29:46:35","筑波大学",,,,,,
="0:29:54:86","ポゼッションエンド",,,,,,
="0:29:54:86","筑波大学",,,,,,
="0:29:55:56",,,"和田育","クロス",,,
="0:29:58:16","ポゼッションスタート",,,,,,
="0:29:58:16","相手チーム",,,,,,
="0:30:58:19","ポゼッションエンド",,,,,,
="0:30:58:19","相手チーム",,,,,,
="0:30:58:32",,,"角田涼太郎",,"ブロック",,
="0:31:04:49","ポゼッションスタート",,,,,,
="0:31:04:49","相手チーム",,,,,,
="0:31:37:33","ポゼッションエンド",,,,,,
="0:31:37:33","相手チーム",,,,,,
="0:31:37:93",,,"角田涼太郎",,"カット",,
="0:31:40:86",,,"角田涼太郎",,"クリア",,
="0:31:48:70","ポゼッションスタート",,,,,,
="0:31:48:70","相手チーム",,,,,,
="0:31:56:85","ポゼッションエンド",,,,,,
="0:31:56:85","相手チーム",,,,,,
="0:31:57:71",,,"山原怜音",,"シュートブロック",,
="0:32:39:42","相手チーム","CK",,,,,
="0:32:44:43","相手チーム",,,,"被枠外シュート",,
="0:32:50:53","ポゼッションスタート",,,,,,
="0:32:50:53","筑波大学",,,,,,
="0:32:57:67","ポゼッションエンド",,,,,,
="0:32:57:67","筑波大学",,,,,,
="0:32:57:71",,"GK","大川圭為",,,,
="0:33:07:18","ポゼッションスタート",,,,,,
="0:33:07:18","相手チーム",,,,,,
="0:33:09:48",,,"加藤匠人",,,"ファール",
="0:33:11:95","ポゼッションエンド",,,,,,
="0:33:11:95","相手チーム",,,,,,
="0:33:31:04","交代",,"小林幹",,,,
="0:33:31:04",,,"森海渡",,,,
="0:33:42:18","ポゼッションスタート",,,,,,
="0:33:42:18","相手チーム",,,,,,
="0:33:46:05","相手チーム","FK",,,,,
="0:34:13:01","ポゼッションエンド",,,,,,
="0:34:13:01","相手チーム",,,,,,
="0:34:13:45",,,"山川哲史",,"シュートブロック",,
="0:34:54:69","相手チーム","CK",,,,,
="0:35:04:70",,,"永満凌",,"シュートブロック",,
="0:35:35:90",,,"永満凌",,"ブロック",,
="0:35:40:47","相手チーム","CK",,,,,
="0:35:42:44","相手チーム",,,,,"ファール",
="0:35:45:47","ポゼッションスタート",,,,,,
="0:35:45:47","筑波大学",,,,,,
="0:35:54:35",,"FK","大川圭為",,,,
="0:35:59:05","ポゼッションエンド",,,,,,
="0:35:59:05","筑波大学",,,,,,
="0:36:07:70","ポゼッションスタート",,,,,,
="0:36:07:70","筑波大学",,,,,,
="0:36:13:07",,"スローイン","山原怜音",,,,
="0:36:27:68","ポゼッションエンド",,,,,,
="0:36:27:68","筑波大学",,,,,,
="0:36:35:36",,,,,"ブロック",,
="0:36:57:55","相手チーム","スローイン",,,,,
="0:36:58:58","ポゼッションスタート",,,,,,
="0:36:58:58","相手チーム",,,,,,
="0:37:07:56","ポゼッションエンド",,,,,,
="0:37:07:56","相手チーム",,,,,,
="0:37:14:73","ポゼッションスタート",,,,,,
="0:37:14:73","筑波大学",,,,,,
="0:37:20:84","ポゼッションエンド",,,,,,
="0:37:20:84","筑波大学",,,,,,
="0:37:22:94","ポゼッションスタート",,,,,,
="0:37:22:94","相手チーム",,,,,,
="0:37:25:84",,"GK","大川圭為",,,,
="0:37:28:24","ポゼッションエンド",,,,,,
="0:37:28:24","相手チーム",,,,,,
="0:37:37:55","ポゼッションスタート",,,,,,
="0:37:37:55","相手チーム",,,,,,
="0:37:43:36",,"スローイン","山原怜音",,,,
="0:37:46:33","ポゼッションエンド",,,,,,
="0:37:46:33","相手チーム",,,,,,
="0:37:47:23",,,"山川哲史",,"インターセプト",,
="0:37:49:00","ポゼッションスタート",,,,,,
="0:37:49:00","筑波大学",,,,,,
="0:37:49:50",,,"山川哲史","ドリブル",,,
="0:37:55:64",,,"山原怜音","ドリブル",,,
="0:37:59:27","ポゼッションエンド",,,,,,
="0:37:59:27","筑波大学",,,,,,
="0:38:02:78","ポゼッションスタート",,,,,,
="0:38:02:78","相手チーム",,,,,,
="0:38:23:03","ポゼッションエンド",,,,,,
="0:38:23:03","相手チーム",,,,,,
="0:38:26:30","ポゼッションスタート",,,,,,
="0:38:26:30","筑波大学",,,,,,
="0:38:46:65",,,"永満凌","ドリブル",,,
="0:38:48:72","ポゼッションエンド",,,,,,
="0:38:48:72","筑波大学",,,,,,
="0:39:28:76",,"CK","加藤匠人",,,,
="0:43:09:98",,,"高嶺朋樹",,,"ファール",
="0:43:19:59","ポゼッションスタート",,,,,,
="0:43:19:59","相手チーム",,,,,,
="0:43:26:53","相手チーム","FK",,,,,
="0:43:33:24","ポゼッションエンド",,,,,,
="0:43:33:24","相手チーム",,,,,,
="0:44:10:15","相手チーム","CK",,,,,
="0:44:10:68","ポゼッションスタート",,,,,,
="0:44:10:68","筑波大学",,,,,,
="0:44:15:15","ポゼッションエンド",,,,,,
="0:44:15:15","筑波大学",,,,,,
="0:44:23:66",,,"高嶺朋樹",,,"ファール",
="0:44:36:10","ポゼッションスタート",,,,,,
="0:44:36:10","相手チーム",,,,,,
="0:45:00:83",,,"角田涼太郎",,"インターセプト",,
="0:45:17:38","ポゼッションエンド",,,,,,
="0:45:17:38","相手チーム",,,,,,
="0:45:18:35",,,"知久航介",,"クリア",,
="0:45:23:12","ポゼッションスタート",,,,,,
="0:45:23:12","相手チーム",,,,,,
="0:45:44:91","ポゼッションエンド",,,,,,
="0:45:44:91","相手チーム",,,,,,
="0:45:49:91",,,"永満凌",,,"ファール",
="0:46:19:57","ポゼッションスタート",,,,,,
="0:46:19:57","相手チーム",,,,,,
="0:46:25:25","相手チーム","FK",,,,,
="0:46:28:88","ポゼッションエンド",,,,,,
="0:46:28:88","相手チーム",,,,,,
="0:46:30:09","相手チーム",,,,"被枠外シュート",,
="0:46:38:66","ポゼッションスタート",,,,,,
="0:46:38:66","筑波大学",,,,,,
="0:46:43:67",,"GK","大川圭為",,,,
="0:47:05:52",,,"永満凌","ドリブル",,,
="0:47:05:52",,,,"クロス",,,
="0:47:10:39","ポゼッションエンド",,,,,,
="0:47:10:39","筑波大学",,,,,,
="0:47:13:63","得点",,"和田育","枠内シュート",,,
="0:48:01:71","ポゼッションスタート",,,,,,
="0:48:01:71","筑波大学",,,,,,
="0:48:09:38",,"スローイン","山原怜音",,,,
="0:48:16:49",,,"三浦雅人","ドリブル",,,
="0:48:16:73","ポゼッションエンド",,,,,,
="0:48:16:73","筑波大学",,,,,,
="0:48:22:93","ポゼッションスタート",,,,,,
="0:48:22:93","筑波大学",,,,,,
="0:48:31:04",,"スローイン","三浦雅人",,,,
="0:48:39:35",,,"山原怜音","ドリブル",,,
="0:48:44:15",,,"山原怜音","クロス",,,
="0:48:45:89","ポゼッションエンド",,,,,,
="0:48:45:89","筑波大学",,,,,,
="0:48:48:49",,,"永満凌","枠外シュート",,,
="0:49:12:45",,,"山川哲史",,"ブロック",,
="0:49:18:05","相手チーム","GK",,,,,
="0:49:18:32",,,"山原怜音","ドリブル",,,
="0:49:26:19","ポゼッションスタート",,,,,,
="0:49:26:19","相手チーム",,,,,,
="0:49:31:40","ポゼッションエンド",,,,,,
="0:49:31:40","相手チーム",,,,,,
="0:49:33:87","ポゼッションスタート",,,,,,
="0:49:33:87","筑波大学",,,,,,
="0:49:36:24",,,"角田涼太郎",,"インターセプト",,
="0:49:39:94","ポゼッションエンド",,,,,,
="0:49:39:94","筑波大学",,,,,,
="0:49:45:71","ポゼッションスタート",,,,,,
="0:49:45:71","筑波大学",,,,,,
="0:49:47:85",,,"知久航介","ドリブル",,,
="0:49:53:72","ポゼッションエンド",,,,,,
="0:49:53:72","筑波大学",,,,,,
="0:50:07:17",,"スローイン","永満凌",,,,
="0:50:07:87","ポゼッションスタート",,,,,,
="0:50:07:87","筑波大学",,,,,,
="0:50:10:17",,,"高嶺朋樹","ドリブル",,,
="0:50:14:88","ポゼッションエンド",,,,,,
="0:50:14:88","筑波大学",,,,,,
="0:51:42:76","ポゼッションスタート",,,,,,
="0:51:42:76","筑波大学",,,,,,
="0:51:44:50",,"スローイン","永満凌",,,,
="0:51:58:08","ポゼッションエンド",,,,,,
="0:51:58:08","筑波大学",,,,,,
="0:52:01:92","相手チーム",,,,,"ファール",
="0:52:51:87",,"FK","山原怜音",,,,
