"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:05:23:08",,,"岩本翔","ボールロスト",,,
="0:05:24:45","ポゼッションエンド",,,,,,
="0:05:24:45","筑波大学",,,,,,
="0:05:25:82",,,"森海渡","ドリブル",,,
="0:05:40:20",,,"井川空",,"インターセプト",,
="0:05:43:71","ポゼッションスタート",,,,,,
="0:05:43:71","筑波大学",,,,,,
="0:05:46:84",,,"生地慶充","ドリブル",,,
="0:05:49:11",,,"生地慶充","パス",,,
="0:05:52:88",,,"高嶺朋樹","パス",,,
="0:05:53:21",,,"山原怜音","ドリブル",,,
="0:05:56:42",,,"角田涼太郎","パス",,,
="0:05:56:69","ポゼッションエンド",,,,,,
="0:05:56:69","筑波大学",,,,,,
="0:05:58:12","ポゼッションスタート",,,,,,
="0:05:58:12","相手チーム",,,,,,
="0:06:01:99",,,"山原怜音","ボールロスト",,,
="0:06:02:59","ポゼッションエンド",,,,,,
="0:06:02:59","相手チーム",,,,,,
="0:06:03:02","相手チーム",,,,"被枠外シュート",,
="0:06:15:07",,"GK","阿部航斗",,,,
="0:06:16:81","ポゼッションスタート",,,,,,
="0:06:16:81","筑波大学",,,,,,
="0:06:20:41",,,"角田涼太郎","ドリブル",,,
="0:06:27:08",,,"角田涼太郎","パス",,,
="0:06:29:85",,,,"パス",,,
="0:06:31:95","ポゼッションエンド",,,,,,
="0:06:31:95","筑波大学",,,,,,
="0:06:32:55",,,"生地慶充","パス",,,
="0:06:33:66","ポゼッションスタート",,,,,,
="0:06:33:66","相手チーム",,,,,,
="0:06:35:12",,,"井川空","パス",,,
="0:06:49:87","ポゼッションエンド",,,,,,
="0:06:49:87","相手チーム",,,,,,
="0:06:50:01",,,"山川哲史",,"インターセプト",,
="0:06:51:97","ポゼッションスタート",,,,,,
="0:06:51:97","筑波大学",,,,,,
="0:06:56:88","ポゼッションエンド",,,,,,
="0:06:56:88","筑波大学",,,,,,
="0:07:00:42","相手チーム","スローイン",,,,,
="0:07:06:82","ポゼッションスタート",,,,,,
="0:07:06:82","相手チーム",,,,,,
="0:07:09:66","ポゼッションエンド",,,,,,
="0:07:09:66","相手チーム",,,,,,
="0:07:20:57","相手チーム","スローイン",,,,,
="0:07:24:41","ポゼッションスタート",,,,,,
="0:07:24:41","筑波大学",,,,,,
="0:07:30:45","ポゼッションエンド",,,,,,
="0:07:30:45","筑波大学",,,,,,
="0:07:31:51","相手チーム",,,,,"ファール",
="0:07:33:28",,,"山川哲史","パス",,,
="0:07:38:92",,"FK","角田涼太郎",,,,
="0:07:39:95","ポゼッションスタート",,,,,,
="0:07:39:95","筑波大学",,,,,,
="0:07:45:79","ポゼッションエンド",,,,,,
="0:07:45:79","筑波大学",,,,,,
="0:07:46:96",,,"山川哲史","パス",,,
="0:07:49:70",,,"岩本翔","パス",,,
="0:07:50:60","相手チーム","スローイン",,,,,
="0:07:58:11","ポゼッションスタート",,,,,,
="0:07:58:11","筑波大学",,,,,,
="0:08:01:94",,,"角田涼太郎","ドリブル",,,
="0:08:03:21",,,"阿部航斗","パス",,,
="0:08:05:21",,,"岩本翔","パス",,,
="0:08:13:05","ポゼッションエンド",,,,,,
="0:08:13:05","筑波大学",,,,,,
="0:08:14:86","ポゼッションスタート",,,,,,
="0:08:14:86","筑波大学",,,,,,
="0:08:16:36",,,"角田涼太郎","パス",,,
="0:08:16:83",,,"山原怜音",,"カット",,
="0:08:21:93",,,"高嶺朋樹","ドリブル",,,
="0:08:24:63",,,"山原怜音","パス",,,
="0:08:29:44",,,"高嶺朋樹","パス",,,
="0:08:30:01","ポゼッションエンド",,,,,,
="0:08:30:01","筑波大学",,,,,,
="0:08:30:44",,,"池谷祐輔","枠外シュート",,,
="0:08:30:64",,,"池谷祐輔","パス",,,
="0:08:31:04",,,"高嶺朋樹","パス",,,
="0:09:00:77","相手チーム","GK",,,,,
="0:09:06:88",,,"角田涼太郎",,"ブロック",,
="0:09:07:34","ポゼッションスタート",,,,,,
="0:09:07:34","筑波大学",,,,,,
="0:09:11:91",,,"池谷祐輔","ドリブル",,,
="0:09:12:41",,,"森海渡","パス",,,
="0:09:14:98",,,"生地慶充","ドリブル",,,
="0:09:17:55",,,"池谷祐輔","パス",,,
="0:09:19:39","ポゼッションエンド",,,,,,
="0:09:19:39","筑波大学",,,,,,
="0:09:39:67","相手チーム","GK",,,,,
="0:09:52:52",,,"阿部航斗",,,,"キャッチ"
="0:09:54:26","ポゼッションスタート",,,,,,
="0:09:54:26","筑波大学",,,,,,
="0:09:58:69",,,"山原怜音","ドリブル",,,
="0:10:02:73","ポゼッションエンド",,,,,,
="0:10:02:73","筑波大学",,,,,,
="0:10:04:23","ポゼッションスタート",,,,,,
="0:10:04:23","相手チーム",,,,,,
="0:10:10:64",,,"山川哲史",,"ブロック",,
="0:10:11:07","ポゼッションエンド",,,,,,
="0:10:11:07","相手チーム",,,,,,
="0:10:12:41","ポゼッションスタート",,,,,,
="0:10:12:41","筑波大学",,,,,,
="0:10:19:85",,,"森海渡","ドリブル",,,
="0:10:21:12",,,"高嶺朋樹","パス",,,
="0:10:22:48","ポゼッションエンド",,,,,,
="0:10:22:48","筑波大学",,,,,,
="0:10:24:79",,,"加藤匠人","ドリブル","カット",,
="0:10:24:79",,,,"クロス",,,
="0:10:25:02","ポゼッションスタート",,,,,,
="0:10:25:02","筑波大学",,,,,,
="0:10:33:60",,,"岩本翔","ドリブル",,,
="0:10:36:70","ポゼッションエンド",,,,,,
="0:10:36:70","筑波大学",,,,,,
="0:10:37:07",,,"山原怜音","枠外シュート",,,
="0:10:38:80",,,"岩本翔","パス",,,
="0:10:59:49","相手チーム","GK",,,,,
="0:11:07:56",,,"加藤匠人",,"ブロック",,
="0:11:15:44",,,"角田涼太郎",,"インターセプト",,
="0:11:15:47","ポゼッションスタート",,,,,,
="0:11:15:47","筑波大学",,,,,,
="0:11:17:67","ポゼッションエンド",,,,,,
="0:11:17:67","筑波大学",,,,,,
="0:11:23:51","ポゼッションスタート",,,,,,
="0:11:23:51","相手チーム",,,,,,
="0:11:38:23",,,"角田涼太郎",,"インターセプト",,
="0:11:40:50","ポゼッションエンド",,,,,,
="0:11:40:50","相手チーム",,,,,,
="0:11:43:43",,,"生地慶充",,,"ファール",
="0:12:19:63","相手チーム","FK",,,,,
="0:13:09:42",,"GK","阿部航斗",,,,
="0:13:16:06","ポゼッションスタート",,,,,,
="0:13:16:06","筑波大学",,,,,,
="0:13:21:20",,,"山原怜音","ドリブル",,,
="0:13:22:26",,,"高嶺朋樹","パス",,,
="0:13:24:50",,,"角田涼太郎","パス",,,
="0:13:27:87",,,"山原怜音","パス",,,
="0:13:30:41",,,"角田涼太郎","パス",,,
="0:13:36:41",,,"井川空","パス",,,
="0:13:37:41",,,"山川哲史","パス",,,
="0:13:38:95",,,"岩本翔","パス",,,
="0:13:40:28",,,"高嶺朋樹","パス",,,
="0:13:42:85",,,"森海渡","ドリブル",,,
="0:13:43:39",,,"池谷祐輔","パス",,,
="0:13:44:39",,,"生地慶充","パス",,,
="0:13:47:42",,,"山原怜音","ドリブル",,,
="0:13:51:59",,,"森海渡","パス",,,
="0:13:54:50","ポゼッションエンド",,,,,,
="0:13:54:50","筑波大学",,,,,,
="0:13:55:60",,,"池谷祐輔",,,"ファール",
="0:15:15:28","交代",,"犬飼翔洋",,,,
="0:15:15:28",,,"永満凌",,,,
="0:15:15:28",,,"生地慶充",,,,
="0:15:15:28",,,"岩本翔",,,,
="0:16:07:13","相手チーム","GK",,,,,
="0:16:12:93",,"スローイン","永満凌",,,,
="0:16:14:97","ポゼッションスタート",,,,,,
="0:16:14:97","筑波大学",,,,,,
="0:16:18:37",,,"井川空","ドリブル",,,
="0:16:23:51","ポゼッションエンド",,,,,,
="0:16:23:51","筑波大学",,,,,,
="0:16:27:15",,,"永満凌","ボールロスト",,,
="0:16:43:10","相手チーム","GK",,,,,
="0:16:50:21",,,"山川哲史",,"カット",,
="0:16:50:57","ポゼッションスタート",,,,,,
="0:16:50:57","筑波大学",,,,,,
="0:16:57:65","ポゼッションエンド",,,,,,
="0:16:57:65","筑波大学",,,,,,
="0:17:02:68",,,"森海渡","ボールロスト",,,
="0:17:07:39",,"スローイン","井川空",,,,
="0:17:07:96","ポゼッションスタート",,,,,,
="0:17:07:96","筑波大学",,,,,,
="0:17:11:03","ポゼッションエンド",,,,,,
="0:17:11:03","筑波大学",,,,,,
="0:17:14:10",,,"永満凌","パス",,,
="0:17:15:16",,,"井川空","ボールロスト",,,
="0:17:20:67","相手チーム","スローイン",,,,,
="0:17:30:35",,,"角田涼太郎","パス","インターセプト",,
="0:17:32:95","ポゼッションスタート",,,,,,
="0:17:32:95","筑波大学",,,,,,
="0:17:37:59",,,"池谷祐輔","パス",,,
="0:17:38:52",,,"山原怜音","パス",,,
="0:17:40:06",,,"永満凌","パス",,,
="0:17:42:79",,,"池谷祐輔","ドリブル",,,
="0:17:43:59",,,"池谷祐輔","パス",,,
="0:17:44:99",,,"加藤匠人","パス",,,
="0:17:47:10",,,"池谷祐輔","パス",,,
="0:17:47:20",,,"山原怜音","ドリブル",,,
="0:17:50:53",,,"池谷祐輔","ドリブル",,,
="0:17:50:93",,,"山原怜音","パス",,,
="0:17:53:13","ポゼッションエンド",,,,,,
="0:17:53:13","筑波大学",,,,,,
="0:17:53:40",,,"池谷祐輔","パス",,,
="0:17:55:54",,,"角田涼太郎","パス",,,
="0:17:57:67",,,"井川空","ボールロスト",,,
="0:18:04:88",,"スローイン","井川空",,,,
="0:18:09:65","ポゼッションスタート",,,,,,
="0:18:09:65","筑波大学",,,,,,
="0:18:11:99",,,"高嶺朋樹","ドリブル",,,
="0:18:13:92",,,"犬飼翔洋","パス",,,
="0:18:15:76",,,"井川空","パス",,,
="0:18:16:36",,,"永満凌","ドリブル",,,
="0:18:19:16",,,"高嶺朋樹","パス",,,
="0:18:22:66",,,"永満凌","ボールロスト",,,
="0:18:23:00",,,"角田涼太郎",,"インターセプト",,
="0:18:28:90","ポゼッションエンド",,,,,,
="0:18:28:90","筑波大学",,,,,,
="0:18:30:57",,,"高嶺朋樹","枠外シュート",,,
="0:18:51:96","相手チーム","GK",,,,,
="0:19:06:98",,"スローイン","山原怜音",,,,
="0:19:14:45","ポゼッションスタート",,,,,,
="0:19:14:45","相手チーム",,,,,,
="0:19:24:53",,,"山川哲史",,"ブロック",,
="0:19:32:07","ポゼッションエンド",,,,,,
="0:19:32:07","相手チーム",,,,,,
="0:19:39:11",,,"永満凌","ドリブル",,,
="0:19:41:41",,,"永満凌","パス",,,
="0:19:43:45",,,"井川空","パス",,,
="0:19:45:65",,,"永満凌","パス",,,
="0:19:55:59","相手チーム","スローイン",,,,,
="0:20:00:30","ポゼッションスタート",,,,,,
="0:20:00:30","筑波大学",,,,,,
="0:20:01:63",,,"高嶺朋樹","ドリブル",,,
="0:20:05:57",,,"井川空","パス",,,
="0:20:11:37","ポゼッションエンド",,,,,,
="0:20:11:37","筑波大学",,,,,,
="0:20:14:28",,,"高嶺朋樹","ボールロスト",,,
="0:20:16:14",,,"永満凌",,"ブロック",,
="0:20:23:12",,"スローイン","井川空",,,,
="0:20:24:19","ポゼッションスタート",,,,,,
="0:20:24:19","筑波大学",,,,,,
="0:20:26:59","ポゼッションエンド",,,,,,
="0:20:26:59","筑波大学",,,,,,
="0:20:33:50",,,"池谷祐輔","ボールロスト",,,
="0:20:34:56","相手チーム","スローイン",,,,,
="0:20:37:70",,,"角田涼太郎",,"ブロック",,
="0:20:45:11","ポゼッションスタート",,,,,,
="0:20:45:11","相手チーム",,,,,,
="0:20:45:91",,,"角田涼太郎","ボールロスト",,,
="0:21:15:00","ポゼッションエンド",,,,,,
="0:21:15:00","相手チーム",,,,,,
="0:21:28:68",,"GK","阿部航斗",,,,
="0:21:31:22","ポゼッションスタート",,,,,,
="0:21:31:22","筑波大学",,,,,,
="0:21:34:96",,,"阿部航斗","パス",,,
="0:21:37:06",,,"角田涼太郎","パス",,,
="0:21:37:13",,,"永満凌","ドリブル",,,
="0:21:39:69",,,"井川空","パス",,,
="0:21:40:96",,,"犬飼翔洋","パス",,,
="0:21:44:20","ポゼッションエンド",,,,,,
="0:21:44:20","筑波大学",,,,,,
="0:21:45:50",,,"永満凌","パス",,,
="0:21:49:40",,,"犬飼翔洋","ボールロスト",,,
="0:21:53:38",,"スローイン","井川空",,,,
="0:22:01:02",,,"永満凌","ボールロスト",,,
="0:22:10:23","相手チーム","スローイン",,,,,
="0:22:15:33",,,"加藤匠人",,"ブロック",,
="0:22:17:23","ポゼッションスタート",,,,,,
="0:22:17:23","相手チーム",,,,,,
="0:22:40:96",,,"山川哲史",,"ブロック",,
="0:22:41:66","ポゼッションエンド",,,,,,
="0:22:41:66","相手チーム",,,,,,
="0:22:43:49","ポゼッションスタート",,,,,,
="0:22:43:49","筑波大学",,,,,,
="0:22:51:13",,,"池谷祐輔","パス",,,
="0:22:55:40",,,"角田涼太郎","パス",,,
="0:22:56:24","ポゼッションエンド",,,,,,
="0:22:56:24","筑波大学",,,,,,
="0:22:57:31",,,"犬飼翔洋","パス",,,
="0:22:59:37",,,"森海渡","パス",,,
="0:23:01:18","ポゼッションスタート",,,,,,
="0:23:01:18","相手チーム",,,,,,
="0:23:38:25","ポゼッションエンド",,,,,,
="0:23:38:25","相手チーム",,,,,,
="0:24:17:22",,"GK","阿部航斗",,,,
="0:24:24:56",,,"永満凌","ドリブル",,,
="0:24:25:06","ポゼッションスタート",,,,,,
="0:24:25:06","筑波大学",,,,,,
="0:24:30:10","相手チーム","スローイン",,"クロス",,,
="0:24:30:93","ポゼッションエンド",,,,,,
="0:24:30:93","筑波大学",,,,,,
="0:24:34:97",,,"永満凌","ボールロスト",,,
="0:25:25:89","相手チーム",,,,,"ファール",
="0:25:57:19",,"FK","山原怜音",,,,
="0:26:09:83",,,"森海渡","枠内シュート",,,
="0:26:39:33",,"CK","山原怜音",,,,
="0:26:45:87",,,"犬飼翔洋","枠外シュート",,,
="0:27:07:79","相手チーム","GK",,,,,
="0:27:12:86","ポゼッションスタート",,,,,,
="0:27:12:86","筑波大学",,,,,,
="0:27:14:00",,,"池谷祐輔",,"インターセプト",,
="0:27:18:07",,,"高嶺朋樹","パス",,,
="0:27:19:07","ポゼッションエンド",,,,,,
="0:27:19:07","筑波大学",,,,,,
="0:27:21:24",,,"永満凌","ボールロスト",,,
="0:27:21:30",,,"井川空",,"カット",,
="0:27:22:57","ポゼッションスタート",,,,,,
="0:27:22:57","筑波大学",,,,,,
="0:27:27:24",,,"高嶺朋樹","ドリブル",,,
="0:27:29:14",,,"井川空","パス",,,
="0:27:30:55",,,"池谷祐輔","パス",,,
="0:27:33:75",,,"高嶺朋樹","パス",,,
="0:27:37:29",,,"山原怜音","枠内シュート",,,
="0:27:38:25","ポゼッションエンド",,,,,,
="0:27:38:25","筑波大学",,,,,,
="0:27:38:92",,,"山原怜音","パス",,,
="0:27:39:42",,,"森海渡","パス",,,
="0:27:59:77",,,"高嶺朋樹","ドリブル","インターセプト",,
="0:27:59:84","ポゼッションスタート",,,,,,
="0:27:59:84","筑波大学",,,,,,
="0:28:06:11",,,"高嶺朋樹","パス",,,
="0:28:07:72",,,"山川哲史","パス",,,
="0:28:09:42",,,"池谷祐輔","ドリブル",,,
="0:28:10:52",,,"角田涼太郎","パス",,,
="0:28:12:42",,,"山川哲史","ドリブル",,,
="0:28:12:92",,,"池谷祐輔","パス",,,
="0:28:17:13",,,"井川空","ドリブル",,,
="0:28:18:13",,,"山川哲史","パス",,,
="0:28:26:13",,,"井川空","パス",,,
="0:28:27:74",,,"犬飼翔洋","ボールロスト",,,
="0:28:29:14",,,"高嶺朋樹","ドリブル",,,
="0:28:32:97",,,"森海渡","パス",,,
="0:28:35:88",,,"山原怜音","クロス",,,
="0:28:36:85",,,"高嶺朋樹","パス",,,
="0:28:42:35",,,"加藤匠人","クロス",,,
="0:28:43:49","ポゼッションエンド",,,,,,
="0:28:43:49","筑波大学",,,,,,
="0:28:52:83",,,,,,"オフサイド",
="0:29:07:51","相手チーム","FK",,,,,
="0:29:19:55",,,"山原怜音",,"カット",,
="0:29:30:87",,"スローイン","山原怜音",,,,
="0:29:38:77","ポゼッションスタート",,,,,,
="0:29:38:77","相手チーム",,,,,,
="0:29:57:09","ポゼッションエンド",,,,,,
="0:29:57:09","相手チーム",,,,,,
="0:29:57:26",,,"角田涼太郎",,"インターセプト",,
="0:29:59:59","ポゼッションスタート",,,,,,
="0:29:59:59","相手チーム",,,,,,
="0:30:03:80",,,"井川空",,"ブロック",,
="0:30:06:47","ポゼッションエンド",,,,,,
="0:30:06:47","相手チーム",,,,,,
="0:30:11:44","ポゼッションスタート",,,,,,
="0:30:11:44","相手チーム",,,,,,
="0:30:15:84","ポゼッションエンド",,,,,,
="0:30:15:84","相手チーム",,,,,,
="0:30:21:78","ポゼッションスタート",,,,,,
="0:30:21:78","相手チーム",,,,,,
="0:30:43:27","ポゼッションエンド",,,,,,
="0:30:43:27","相手チーム",,,,,,
="0:31:15:94",,"スローイン","山原怜音",,,,
="0:31:18:87","ポゼッションスタート",,,,,,
="0:31:18:87","相手チーム",,,,,,
="0:31:28:28","ポゼッションエンド",,,,,,
="0:31:28:28","相手チーム",,,,,,
="0:31:35:02","ポゼッションスタート",,,,,,
="0:31:35:02","筑波大学",,,,,,
="0:31:35:32",,"GK","阿部航斗",,,,
="0:31:42:36",,,"井川空","パス",,,
="0:31:43:10",,,"角田涼太郎","ドリブル",,,
="0:31:49:70",,,"角田涼太郎","パス",,,
="0:31:52:21",,,"山川哲史","パス",,,
="0:31:54:54",,,"山川哲史","ドリブル",,,
="0:31:54:61",,,"山原怜音","パス",,,
="0:31:55:64","ポゼッションエンド",,,,,,
="0:31:55:64","筑波大学",,,,,,
="0:31:57:18","ポゼッションスタート",,,,,,
="0:31:57:18","相手チーム",,,,,,
="0:31:59:28",,,"山川哲史","パス",,,
="0:32:01:65","ポゼッションエンド",,,,,,
="0:32:01:65","相手チーム",,,,,,
="0:32:02:32","相手チーム",,,,"被枠外シュート",,
="0:32:12:33","ポゼッションスタート",,,,,,
="0:32:12:33","筑波大学",,,,,,
="0:32:14:66",,"GK","阿部航斗",,,,
="0:32:23:67",,,"角田涼太郎","パス",,,
="0:32:24:61","ポゼッションエンド",,,,,,
="0:32:24:61","筑波大学",,,,,,
="0:32:26:54","ポゼッションスタート",,,,,,
="0:32:26:54","相手チーム",,,,,,
="0:32:26:91",,,"高嶺朋樹","パス",,,
="0:32:51:37","ポゼッションエンド",,,,,,
="0:32:51:37","相手チーム",,,,,,
="0:33:01:68","交代",,"三笘薫",,,,
="0:33:01:68",,,"森海渡",,,,
="0:33:23:10",,"GK","阿部航斗",,,,
="0:33:37:18","ポゼッションスタート",,,,,,
="0:33:37:18","相手チーム",,,,,,
="0:33:58:23",,,"山原怜音",,"カット",,
="0:34:00:30","ポゼッションエンド",,,,,,
="0:34:00:30","相手チーム",,,,,,
="0:34:12:21","相手チーム","スローイン",,,,,
="0:34:14:18","ポゼッションスタート",,,,,,
="0:34:14:18","相手チーム",,,,,,
="0:34:24:06",,,"山原怜音",,"ブロック",,
="0:34:44:11","ポゼッションエンド",,,,,,
="0:34:44:11","相手チーム",,,,,,
="0:34:50:92",,"スローイン","山原怜音",,,,
="0:34:56:26","ポゼッションスタート",,,,,,
="0:34:56:26","相手チーム",,,,,,
="0:35:06:87","失点",,,,"被枠内シュート",,
="0:35:08:30","ポゼッションエンド",,,,,,
="0:35:08:30","相手チーム",,,,,,
="0:35:45:14",,"キックオフ",,,,,
="0:35:46:84","ポゼッションスタート",,,,,,
="0:35:46:84","筑波大学",,,,,,
="0:35:52:98",,,"三笘薫","ドリブル",,,
="0:36:00:16","ポゼッションエンド",,,,,,
="0:36:00:16","筑波大学",,,,,,
="0:36:01:49",,,"三笘薫",,,"ファール",
="0:36:02:02",,,"三笘薫","ボールロスト",,,
="0:36:25:28","相手チーム","FK",,,,,
="0:36:32:59",,"スローイン","井川空",,,,
="0:36:41:53",,,"三笘薫","ボールロスト",,,
="0:36:54:01",,,"三笘薫",,,"ファール",
="0:37:12:99","相手チーム","FK",,,,,
="0:37:46:36","相手チーム","CK",,,,,
="0:38:01:94",,,"永満凌",,"シュートブロック",,
="0:38:08:48","ポゼッションスタート",,,,,,
="0:38:08:48","相手チーム",,,,,,
="0:38:15:29",,,"阿部航斗",,,,"キャッチ"
="0:38:17:49","ポゼッションエンド",,,,,,
="0:38:17:49","相手チーム",,,,,,
="0:38:18:89","ポゼッションスタート",,,,,,
="0:38:18:89","筑波大学",,,,,,
="0:38:21:66",,,"加藤匠人","ドリブル",,,
="0:38:22:73",,,"阿部航斗","パス",,,
="0:38:27:34",,,"加藤匠人","パス",,,
="0:38:30:14",,,"犬飼翔洋","パス",,,
="0:38:33:58",,,"井川空","パス",,,
="0:38:33:88","ポゼッションエンド",,,,,,
="0:38:33:88","筑波大学",,,,,,
="0:38:36:41",,,"高嶺朋樹","パス",,,
="0:38:45:25","交代",,"永満凌",,,,
="0:38:45:25",,,"窪田翔",,,,
="0:39:14:35",,"スローイン","池谷祐輔",,,,
="0:39:20:79","ポゼッションスタート",,,,,,
="0:39:20:79","筑波大学",,,,,,
="0:39:23:83",,,"加藤匠人","パス",,,
="0:39:24:36",,,"三笘薫","ドリブル",,,
="0:39:27:56",,,"高嶺朋樹","パス",,,
="0:39:31:33",,,"池谷祐輔",,"ブロック",,
="0:39:31:97",,,"三笘薫","パス",,,
="0:39:33:70",,,"高嶺朋樹","パス",,,
="0:39:38:07",,,"山川哲史","パス","インターセプト",,
="0:39:44:71",,,"高嶺朋樹","ドリブル",,,
="0:39:47:78",,,"山原怜音","パス",,,
="0:39:50:69",,,"三笘薫","ドリブル",,,
="0:39:52:45",,,"高嶺朋樹","パス",,,
="0:39:55:29",,,"井川空","パス",,,
="0:39:59:79",,,"三笘薫","パス",,,
="0:40:02:53",,,"井川空","パス",,,
="0:40:03:93",,,"池谷祐輔",,"カット",,
="0:40:05:07",,,"池谷祐輔","パス",,,
="0:40:10:17",,,"池谷祐輔","パス",,,
="0:40:10:31","ポゼッションエンド",,,,,,
="0:40:10:31","筑波大学",,,,,,
="0:40:13:27","ポゼッションスタート",,,,,,
="0:40:13:27","筑波大学",,,,,,
="0:40:14:21",,,"山原怜音","パス",,,
="0:40:15:94",,,"角田涼太郎",,"インターセプト",,
="0:40:22:62",,,"角田涼太郎","パス",,,
="0:40:25:25",,,"阿部航斗","パス",,,
="0:40:26:39",,,"山川哲史","ドリブル",,,
="0:40:31:89",,,"山川哲史","パス",,,
="0:40:35:46",,,"角田涼太郎","パス",,,
="0:40:37:23",,,"井川空","ドリブル",,,
="0:40:37:37",,,"山川哲史","パス",,,
="0:40:41:44",,,"高嶺朋樹","パス",,,
="0:40:44:51",,,"井川空","パス",,,
="0:40:46:94",,,"池谷祐輔","パス",,,
="0:40:50:41",,,"池谷祐輔","ドリブル",,,
="0:40:50:48",,,"山原怜音","パス",,,
="0:40:51:91",,,"加藤匠人","パス",,,
="0:40:55:85","ポゼッションエンド",,,,,,
="0:40:55:85","筑波大学",,,,,,
="0:40:58:79",,,"池谷祐輔","パス",,,
="0:40:59:49",,,"永満凌","パス",,,
="0:40:59:92",,,"山川哲史",,"クリア",,
="0:41:00:42",,,"犬飼翔洋","ボールロスト",,,
