"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:04:33:00",,,"山原怜音",,"ブロック",,
="0:04:33:40","相手チーム","スローイン",,,,,
="0:04:38:41","ポゼッションスタート",,,,,,
="0:04:38:41","相手チーム",,,,,,
="0:04:47:58","ポゼッションエンド",,,,,,
="0:04:47:58","相手チーム",,,,,,
="0:04:51:25",,,"森侑里",,"クリア",,
="0:05:10:07","相手チーム","CK",,,,,
="0:05:38:27",,"GK","阿部航斗",,,,
="0:05:58:22","相手チーム","スローイン",,,,,
="0:06:09:76",,,"山川哲史",,"インターセプト",,
="0:06:11:57","相手チーム",,,,,"ファール",
="0:06:34:39",,"FK","阿部航斗",,,,
="0:06:43:97","ポゼッションスタート",,,,,,
="0:06:43:97","相手チーム",,,,,,
="0:06:52:21","ポゼッションエンド",,,,,,
="0:06:52:21","相手チーム",,,,,,
="0:06:53:84",,,"森侑里",,"インターセプト",,
="0:06:58:45",,,"山原怜音",,"クリア",,
="0:06:59:85","ポゼッションスタート",,,,,,
="0:06:59:85","相手チーム",,,,,,
="0:07:16:97","ポゼッションエンド",,,,,,
="0:07:16:97","相手チーム",,,,,,
="0:07:23:54",,"GK","阿部航斗",,,,
="0:07:49:60","ポゼッションスタート",,,,,,
="0:07:49:60","相手チーム",,,,,,
="0:07:57:47","ポゼッションエンド",,,,,,
="0:07:57:47","相手チーム",,,,,,
="0:07:59:67",,,"三笘薫","ドリブル",,,
="0:08:00:01","ポゼッションスタート",,,,,,
="0:08:00:01","筑波大学",,,,,,
="0:08:00:71",,,"三笘薫",,"インターセプト",,
="0:08:17:39","ポゼッションエンド",,,,,,
="0:08:17:39","筑波大学",,,,,,
="0:08:18:93","相手チーム","スローイン",,,,,
="0:08:25:87","ポゼッションスタート",,,,,,
="0:08:25:87","相手チーム",,,,,,
="0:08:29:60","ポゼッションエンド",,,,,,
="0:08:29:60","相手チーム",,,,,,
="0:08:31:17",,,"高嶺朋樹",,"インターセプト",,
="0:08:39:61",,,"池谷祐輔",,,"ファール",
="0:08:57:23","相手チーム","FK",,,,,
="0:09:01:77","ポゼッションスタート",,,,,,
="0:09:01:77","相手チーム",,,,,,
="0:09:13:88","ポゼッションエンド",,,,,,
="0:09:13:88","相手チーム",,,,,,
="0:09:15:08","相手チーム",,,,"被枠外シュート",,
="0:09:23:79",,"GK","阿部航斗",,,,
="0:09:49:92","相手チーム",,,,,"ファール",
="0:09:59:39",,"FK","井川空",,,,
="0:10:01:03","ポゼッションスタート",,,,,,
="0:10:01:03","筑波大学",,,,,,
="0:10:28:36","ポゼッションエンド",,,,,,
="0:10:28:36","筑波大学",,,,,,
="0:10:28:92",,,"高嶺朋樹",,"カット",,
="0:10:35:26","ポゼッションスタート",,,,,,
="0:10:35:26","筑波大学",,,,,,
="0:10:35:86",,,"山川哲史",,"インターセプト",,
="0:10:45:81","ポゼッションエンド",,,,,,
="0:10:45:81","筑波大学",,,,,,
="0:10:49:58",,,"高嶺朋樹",,"インターセプト",,
="0:10:55:68","ポゼッションスタート",,,,,,
="0:10:55:68","筑波大学",,,,,,
="0:10:56:99",,,"加藤匠人",,"インターセプト",,
="0:11:14:67",,,"三笘薫","ドリブル",,,
="0:11:19:37","ポゼッションエンド",,,,,,
="0:11:19:37","筑波大学",,,,,,
="0:11:25:28","相手チーム",,,,"被枠外シュート",,
="0:11:29:65",,"GK","阿部航斗",,,,
="0:11:32:15","ポゼッションスタート",,,,,,
="0:11:32:15","筑波大学",,,,,,
="0:11:58:51",,,"三笘薫","ドリブル",,,
="0:11:58:51",,,,"枠内シュート",,,
="0:11:58:71","ポゼッションエンド",,,,,,
="0:11:58:71","筑波大学",,,,,,
="0:12:02:95","ポゼッションスタート",,,,,,
="0:12:02:95","相手チーム",,,,,,
="0:12:14:36","ポゼッションエンド",,,,,,
="0:12:14:36","相手チーム",,,,,,
="0:12:15:80",,,"渡邊陽",,"カット",,
="0:12:16:77","ポゼッションスタート",,,,,,
="0:12:16:77","筑波大学",,,,,,
="0:12:18:23",,,"渡邊陽","ドリブル",,,
="0:12:20:44","ポゼッションエンド",,,,,,
="0:12:20:44","筑波大学",,,,,,
="0:12:31:88",,"スローイン","井川空",,,,
="0:12:38:65","相手チーム",,,,,"ファール",
="0:12:43:46",,"FK","高嶺朋樹",,,,
="0:12:48:26","ポゼッションスタート",,,,,,
="0:12:48:26","筑波大学",,,,,,
="0:12:56:07",,,"高嶺朋樹","クロス",,,
="0:12:58:44","ポゼッションエンド",,,,,,
="0:12:58:44","筑波大学",,,,,,
="0:13:03:95",,,"犬飼翔洋",,,"ファール",
="0:13:12:29","相手チーム","FK",,,,,
="0:13:14:62","ポゼッションスタート",,,,,,
="0:13:14:62","相手チーム",,,,,,
="0:13:42:58","ポゼッションエンド",,,,,,
="0:13:42:58","相手チーム",,,,,,
="0:13:42:88","相手チーム",,,,"被枠外シュート",,
="0:13:43:42",,,"森侑里",,"シュートブロック",,
="0:13:50:79","相手チーム","CK",,,,,
="0:14:14:85",,,"犬飼翔洋",,"ブロック",,
="0:14:15:35","相手チーム",,,,"被枠外シュート",,
="0:14:36:34",,"GK","阿部航斗",,,,
="0:15:26:42","相手チーム","スローイン",,,,,
="0:15:35:80",,,"井川空",,"ブロック",,
="0:15:36:83","ポゼッションスタート",,,,,,
="0:15:36:83","筑波大学",,,,,,
="0:15:38:60",,,"高嶺朋樹","パス",,,
="0:15:42:80","ポゼッションエンド",,,,,,
="0:15:42:80","筑波大学",,,,,,
="0:15:45:51",,"スローイン","井川空",,,,
="0:15:51:65","ポゼッションスタート",,,,,,
="0:15:51:65","筑波大学",,,,,,
="0:15:55:65",,,"渡邊陽","パス",,,
="0:15:58:49","ポゼッションエンド",,,,,,
="0:15:58:49","筑波大学",,,,,,
="0:15:58:62",,,"森侑里","パス",,,
="0:16:00:26",,,"池谷祐輔","ボールロスト",,,
="0:16:01:69","ポゼッションスタート",,,,,,
="0:16:01:69","相手チーム",,,,,,
="0:16:32:95",,,"井川空",,"カット",,
="0:16:37:76",,,"山原怜音",,"インターセプト",,
="0:16:37:99","ポゼッションエンド",,,,,,
="0:16:37:99","相手チーム",,,,,,
="0:16:39:89",,,"山原怜音","ドリブル",,,
="0:16:40:90","ポゼッションスタート",,,,,,
="0:16:40:90","筑波大学",,,,,,
="0:16:44:80","ポゼッションエンド",,,,,,
="0:16:44:80","筑波大学",,,,,,
="0:16:47:57","ポゼッションスタート",,,,,,
="0:16:47:57","相手チーム",,,,,,
="0:16:49:14",,,"山原怜音","枠内シュート",,,
="0:16:54:64",,,"高嶺朋樹",,,"ファール",
="0:16:55:08","ポゼッションエンド",,,,,,
="0:16:55:08","相手チーム",,,,,,
="0:16:57:61","相手チーム","FK",,,,,
="0:17:01:08","ポゼッションスタート",,,,,,
="0:17:01:08","相手チーム",,,,,,
="0:17:13:90","ポゼッションエンド",,,,,,
="0:17:13:90","相手チーム",,,,,,
="0:17:14:00",,,"山川哲史",,"クリア",,
="0:17:17:27","ポゼッションスタート",,,,,,
="0:17:17:27","相手チーム",,,,,,
="0:17:19:33",,,"三笘薫","ドリブル",,,
="0:17:33:72","ポゼッションエンド",,,,,,
="0:17:33:72","相手チーム",,,,,,
="0:17:33:78","相手チーム",,,,"被枠外シュート",,
="0:17:50:10",,"GK","阿部航斗",,,,
="0:18:12:75","ポゼッションスタート",,,,,,
="0:18:12:75","相手チーム",,,,,,
="0:18:21:70",,,"山川哲史",,"ブロック",,
="0:18:27:67","ポゼッションエンド",,,,,,
="0:18:27:67","相手チーム",,,,,,
="0:18:29:14","相手チーム","スローイン",,,,,
="0:18:31:61",,,"井川空",,"クリア",,
="0:18:32:74","ポゼッションスタート",,,,,,
="0:18:32:74","相手チーム",,,,,,
="0:18:48:02","相手チーム",,,,"被枠外シュート",,
="0:18:48:69","ポゼッションエンド",,,,,,
="0:18:48:69","相手チーム",,,,,,
="0:19:02:60",,"GK","阿部航斗",,,,
="0:19:30:97",,,"山川哲史",,"ブロック",,
="0:19:33:13",,,"山川哲史","パス",,,
="0:19:34:54",,,"阿部航斗","パス",,,
="0:19:37:14",,,"阿部航斗",,"クリア",,
="0:19:39:51",,,"渡邊陽","パス",,,
="0:19:41:21",,,"犬飼翔洋","ボールロスト",,,
="0:19:44:61",,,"阿部航斗",,,,"キャッチ"
="0:19:59:19","ポゼッションスタート",,,,,,
="0:19:59:19","相手チーム",,,,,,
="0:20:14:44",,,"井川空",,"カット",,
="0:20:20:22",,,"高嶺朋樹",,"クリア",,
="0:20:36:90","ポゼッションエンド",,,,,,
="0:20:36:90","相手チーム",,,,,,
="0:20:46:27",,"GK","阿部航斗",,,,
="0:20:47:78",,,"山川哲史",,"ブロック",,
="0:21:10:27","ポゼッションスタート",,,,,,
="0:21:10:27","相手チーム",,,,,,
="0:21:11:20",,,"三笘薫","ボールロスト",,,
="0:21:17:71","ポゼッションエンド",,,,,,
="0:21:17:71","相手チーム",,,,,,
="0:21:22:18","ポゼッションスタート",,,,,,
="0:21:22:18","相手チーム",,,,,,
="0:21:31:92",,,"山川哲史",,"ブロック",,
="0:21:37:76","ポゼッションエンド",,,,,,
="0:21:37:76","相手チーム",,,,,,
="0:21:41:70","ポゼッションスタート",,,,,,
="0:21:41:70","筑波大学",,,,,,
="0:21:44:37",,,"阿部航斗","パス",,,
="0:21:47:10",,,"井川空","パス",,,
="0:21:47:24","相手チーム",,,,,"ファール",
="0:21:47:84","ポゼッションエンド",,,,,,
="0:21:47:84","筑波大学",,,,,,
="0:22:05:82",,"FK","山川哲史",,,,
="0:22:09:56","ポゼッションスタート",,,,,,
="0:22:09:56","筑波大学",,,,,,
="0:22:11:09",,,"山川哲史","パス",,,
="0:22:15:26",,,"阿部航斗","パス",,,
="0:22:17:17",,,"森侑里","パス",,,
="0:22:18:37","ポゼッションエンド",,,,,,
="0:22:18:37","筑波大学",,,,,,
="0:22:18:43",,,"山原怜音","パス",,,
="0:22:20:67",,,"池谷祐輔","ボールロスト",,,
="0:22:20:77","ポゼッションスタート",,,,,,
="0:22:20:77","相手チーム",,,,,,
="0:22:38:45",,,"三笘薫",,"ブロック",,
="0:22:45:03",,,"森侑里",,"クリア",,
="0:22:49:80","ポゼッションエンド",,,,,,
="0:22:49:80","相手チーム",,,,,,
="0:22:50:80",,,"井川空",,"インターセプト",,
="0:22:52:07","ポゼッションスタート",,,,,,
="0:22:52:07","筑波大学",,,,,,
="0:22:56:27",,,"井川空","パス",,,
="0:22:57:24","ポゼッションエンド",,,,,,
="0:22:57:24","筑波大学",,,,,,
="0:22:58:54",,,"三笘薫","パス",,,
="0:22:59:64",,,"三笘薫",,"インターセプト",,
="0:23:00:21","ポゼッションスタート",,,,,,
="0:23:00:21","筑波大学",,,,,,
="0:23:02:21",,,"三笘薫","パス",,,
="0:23:03:11",,,"高嶺朋樹","パス",,,
="0:23:06:95",,,"井川空","パス",,,
="0:23:07:92","ポゼッションエンド",,,,,,
="0:23:07:92","筑波大学",,,,,,
="0:23:08:85",,,"渡邊陽","ボールロスト",,,
="0:23:10:39",,,"高嶺朋樹",,"カット",,
="0:23:12:79","ポゼッションスタート",,,,,,
="0:23:12:79","筑波大学",,,,,,
="0:23:15:46",,,"山川哲史","パス",,,
="0:23:17:83",,,"阿部航斗","パス",,,
="0:23:20:26",,,"森侑里","パス",,,
="0:23:22:93",,,"加藤匠人","パス",,,
="0:23:24:83",,,"山原怜音","パス",,,
="0:23:28:94",,,"渡邊陽","パス",,,
="0:23:29:80",,,"池谷祐輔","パス",,,
="0:23:32:57",,,"加藤匠人","パス",,,
="0:23:35:08",,,"高嶺朋樹","パス",,,
="0:23:37:78",,,"井川空","パス",,,
="0:23:42:32",,,"三笘薫","パス",,,
="0:23:44:15",,,"井川空","パス",,,
="0:23:45:75",,,"三笘薫","パス",,,
="0:23:49:69",,,"渡邊陽","パス",,,
="0:23:52:03",,,"森侑里","パス",,,
="0:23:56:30",,,"山原怜音","パス",,,
="0:23:58:60",,,"森侑里","パス",,,
="0:24:06:91",,,"山川哲史","パス",,,
="0:24:07:81",,,"三笘薫","パス",,,
="0:24:10:01",,,"山川哲史","パス",,,
="0:24:14:58",,,"森侑里","パス",,,
="0:24:16:95","ポゼッションエンド",,,,,,
="0:24:16:95","筑波大学",,,,,,
="0:24:17:19",,,"山原怜音","パス",,,
="0:24:18:15",,,"池谷祐輔","ボールロスト",,,
="0:24:20:96","ポゼッションスタート",,,,,,
="0:24:20:96","筑波大学",,,,,,
="0:24:23:16","相手チーム",,,"枠内シュート",,,
="0:24:23:93",,,"阿部航斗",,,,"セービング"
="0:24:32:30",,,"山原怜音","パス",,,
="0:24:33:27","ポゼッションエンド",,,,,,
="0:24:33:27","筑波大学",,,,,,
="0:24:33:67",,,"犬飼翔洋","ボールロスト",,,
="0:24:36:27","ポゼッションスタート",,,,,,
="0:24:36:27","相手チーム",,,,,,
="0:24:58:83","ポゼッションエンド",,,,,,
="0:24:58:83","相手チーム",,,,,,
="0:25:01:03",,,"三笘薫",,"カット",,
="0:25:01:43","相手チーム",,,,,"ファール",
="0:25:13:71",,"FK","山川哲史",,,,
="0:25:30:49","相手チーム","スローイン",,,,,
="0:25:41:77",,,"山川哲史",,"ブロック",,
="0:25:45:87","ポゼッションスタート",,,,,,
="0:25:45:87","相手チーム",,,,,,
="0:25:55:75","相手チーム",,,,"被枠内シュート",,
="0:25:55:75","失点",,,,,,
="0:25:57:89","ポゼッションエンド",,,,,,
="0:25:57:89","相手チーム",,,,,,
="0:26:08:10","交代",,"池谷祐輔",,,,
="0:26:08:10",,,"岩本翔",,,,
="0:26:37:69",,"キックオフ",,,,,
="0:26:41:36","ポゼッションスタート",,,,,,
="0:26:41:36","筑波大学",,,,,,
="0:26:42:86",,,"岩本翔","パス",,,
="0:26:46:87",,,"高嶺朋樹","パス",,,
="0:26:50:51",,,"渡邊陽","パス",,,
="0:26:52:94",,,"井川空","パス",,,
="0:26:55:11",,,"三笘薫","パス",,,
="0:26:56:44",,,"井川空","パス",,,
="0:26:58:75",,,"渡邊陽","パス",,,
="0:27:00:52",,,"犬飼翔洋",,"カット",,
="0:27:04:49","ポゼッションエンド",,,,,,
="0:27:04:49","筑波大学",,,,,,
="0:27:05:49",,,"犬飼翔洋","ドリブル",,,
="0:27:31:48",,"CK","山原怜音",,,,
="0:27:58:81","相手チーム","スローイン",,,,,
="0:28:00:74","ポゼッションスタート",,,,,,
="0:28:00:74","相手チーム",,,,,,
="0:28:13:62","ポゼッションエンド",,,,,,
="0:28:13:62","相手チーム",,,,,,
="0:28:13:76",,,"三笘薫",,"カット",,
="0:28:16:86","ポゼッションスタート",,,,,,
="0:28:16:86","筑波大学",,,,,,
="0:28:17:76",,,"三笘薫","ドリブル",,,
="0:28:22:26","ポゼッションエンド",,,,,,
="0:28:22:26","筑波大学",,,,,,
="0:28:22:50",,,"三笘薫","ボールロスト",,,
="0:28:25:23","ポゼッションスタート",,,,,,
="0:28:25:23","相手チーム",,,,,,
="0:28:41:55",,,"山川哲史",,"インターセプト",,
="0:28:41:62","ポゼッションエンド",,,,,,
="0:28:41:62","相手チーム",,,,,,
="0:28:43:92",,,"山川哲史","パス",,,
="0:28:45:79",,,"井川空","パス",,,
="0:28:47:16",,"GK","阿部航斗",,"クリア",,
="0:28:51:19","ポゼッションスタート",,,,,,
="0:28:51:19","筑波大学",,,,,,
="0:28:51:86",,,"渡邊陽","ドリブル",,,
="0:28:55:06",,,"渡邊陽",,"インターセプト",,
="0:28:55:23",,,"渡邊陽","パス",,,
="0:28:57:93",,,"加藤匠人","パス",,,
="0:29:00:34",,,"山原怜音","パス",,,
="0:29:03:74",,,"加藤匠人","パス",,,
="0:29:05:84",,,"山原怜音","パス",,,
="0:29:08:28",,,"森侑里","パス",,,
="0:29:09:11","ポゼッションエンド",,,,,,
="0:29:09:11","筑波大学",,,,,,
="0:29:09:41",,,"高嶺朋樹","ボールロスト",,,
="0:29:11:08","ポゼッションスタート",,,,,,
="0:29:11:08","相手チーム",,,,,,
="0:29:13:98","ポゼッションエンド",,,,,,
="0:29:13:98","相手チーム",,,,,,
="0:29:14:68","相手チーム",,,,"被枠外シュート",,
="0:29:28:30",,"GK","阿部航斗",,,,
="0:29:48:55","ポゼッションスタート",,,,,,
="0:29:48:55","相手チーム",,,,,,
="0:29:56:12","ポゼッションエンド",,,,,,
="0:29:56:12","相手チーム",,,,,,
="0:30:00:76",,,"阿部航斗",,,,"キャッチ"
="0:30:15:34","相手チーム",,,,,"ファール",
="0:30:23:59","交代",,"犬飼翔洋",,,,
="0:30:23:59",,,"永満凌",,,,
="0:30:46:34",,"FK","井川空",,,,
="0:30:57:89","ポゼッションスタート",,,,,,
="0:30:57:89","相手チーム",,,,,,
="0:31:11:40",,,"高嶺朋樹",,"ブロック",,
="0:31:25:35","ポゼッションエンド",,,,,,
="0:31:25:35","相手チーム",,,,,,
="0:31:39:33",,"GK","阿部航斗",,,,
="0:31:57:45","相手チーム","スローイン",,,,,
="0:32:07:92","ポゼッションスタート",,,,,,
="0:32:07:92","相手チーム",,,,,,
="0:32:19:50","相手チーム",,,,"被枠外シュート",,
="0:32:19:80","ポゼッションエンド",,,,,,
="0:32:19:80","相手チーム",,,,,,
="0:32:35:72",,"GK","阿部航斗",,,,
="0:32:50:70","相手チーム",,,,,"ファール",
="0:33:00:48",,"FK","高嶺朋樹",,,,
="0:33:05:41",,,"三笘薫","ドリブル",,,
="0:33:05:58","ポゼッションスタート",,,,,,
="0:33:05:58","筑波大学",,,,,,
="0:33:09:65","ポゼッションエンド",,,,,,
="0:33:09:65","筑波大学",,,,,,
="0:33:11:49",,,"岩本翔","ボールロスト",,,
="0:33:14:76",,,"山川哲史",,"カット",,
="0:33:16:52","ポゼッションスタート",,,,,,
="0:33:16:52","筑波大学",,,,,,
="0:33:18:36",,,"山川哲史","パス",,,
="0:33:23:13",,,"山原怜音","ドリブル",,,
="0:33:24:43","ポゼッションエンド",,,,,,
="0:33:24:43","筑波大学",,,,,,
="0:33:25:97",,,"山原怜音","ボールロスト",,,
="0:33:26:97","ポゼッションスタート",,,,,,
="0:33:26:97","相手チーム",,,,,,
="0:34:11:95",,,"森侑里",,"ブロック",,
="0:34:16:05","ポゼッションエンド",,,,,,
="0:34:16:05","相手チーム",,,,,,
="0:34:34:47",,"GK","阿部航斗",,,,
="0:34:51:75",,,"永満凌","パス",,,
="0:34:53:59",,,"三笘薫","ボールロスト",,,
="0:34:55:76","ポゼッションスタート",,,,,,
="0:34:55:76","相手チーム",,,,,,
="0:35:07:74","ポゼッションエンド",,,,,,
="0:35:07:74","相手チーム",,,,,,
="0:35:13:17",,,"阿部航斗",,,,"キャッチ"
="0:35:32:46","ポゼッションスタート",,,,,,
="0:35:32:46","相手チーム",,,,,,
="0:35:57:95","ポゼッションエンド",,,,,,
="0:35:57:95","相手チーム",,,,,,
="0:36:11:40",,"GK","阿部航斗",,,,
="0:36:25:78",,,"三笘薫",,,"ファール",
="0:36:30:49","相手チーム","FK",,,,,
="0:36:39:36","ポゼッションスタート",,,,,,
="0:36:39:36","相手チーム",,,,,,
="0:37:00:38",,,"永満凌",,"クリア",,
="0:37:21:44","ポゼッションエンド",,,,,,
="0:37:21:44","相手チーム",,,,,,
="0:37:22:40",,,"岩本翔",,"ブロック",,
="0:37:25:31","相手チーム","スローイン",,,,,
="0:37:26:54","ポゼッションスタート",,,,,,
="0:37:26:54","相手チーム",,,,,,
="0:37:31:08","ポゼッションエンド",,,,,,
="0:37:31:08","相手チーム",,,,,,
="0:37:33:01",,,"加藤匠人",,"インターセプト",,
="0:37:33:25","ポゼッションスタート",,,,,,
="0:37:33:25","筑波大学",,,,,,
="0:37:34:85",,,"三笘薫","ドリブル",,,
="0:37:39:39",,,"三笘薫","ボールロスト",,,
="0:37:39:45","ポゼッションエンド",,,,,,
="0:37:39:45","筑波大学",,,,,,
="0:37:43:02","ポゼッションスタート",,,,,,
="0:37:43:02","相手チーム",,,,,,
="0:38:15:22","ポゼッションエンド",,,,,,
="0:38:15:22","相手チーム",,,,,,
="0:38:16:22",,,"山原怜音",,"インターセプト",,
="0:38:17:06",,,"山原怜音","ドリブル",,,
="0:38:19:06","ポゼッションスタート",,,,,,
="0:38:19:06","筑波大学",,,,,,
="0:38:23:23",,,"山原怜音","パス",,,
="0:38:24:73",,,"加藤匠人","パス",,,
="0:38:26:30",,,"山原怜音","パス",,,
="0:38:29:04","ポゼッションエンド",,,,,,
="0:38:29:04","筑波大学",,,,,,
="0:38:30:54",,,"三笘薫","ボールロスト",,,
="0:38:38:71",,,"井川空","ボールロスト",,,
="0:38:41:18",,,"渡邊陽",,"カット",,
="0:38:46:12","ポゼッションスタート",,,,,,
="0:38:46:12","筑波大学",,,,,,
="0:38:47:82",,,"三笘薫","枠外シュート",,,
="0:38:47:89",,,"渡邊陽","パス",,,
="0:39:08:88","相手チーム","GK",,,,,
="0:39:27:16",,,"山川哲史","パス",,,
="0:39:29:86",,,"山川哲史",,"インターセプト",,
="0:39:29:93",,,"三笘薫","パス",,,
="0:39:37:64",,,"永満凌","パス",,,
="0:39:39:14",,,"高嶺朋樹","パス",,,
="0:39:39:41",,,"永満凌","クロス",,,
="0:39:41:48","ポゼッションエンド",,,,,,
="0:39:41:48","筑波大学",,,,,,
="0:40:14:38",,"CK","山原怜音",,,,
="0:40:39:83","ポゼッションスタート",,,,,,
="0:40:39:83","相手チーム",,,,,,
="0:40:54:72","ポゼッションエンド",,,,,,
="0:40:54:72","相手チーム",,,,,,
="0:40:55:32",,,"高嶺朋樹",,"カット",,
="0:40:59:62",,,"高嶺朋樹","パス",,,
="0:41:00:46","ポゼッションスタート",,,,,,
="0:41:00:46","筑波大学",,,,,,
="0:41:01:39",,,"三笘薫","ドリブル",,,
="0:41:09:56","ポゼッションエンド",,,,,,
="0:41:09:56","筑波大学",,,,,,
="0:41:10:23",,,"三笘薫","ボールロスト",,,
="0:41:12:73","ポゼッションスタート",,,,,,
="0:41:12:73","相手チーム",,,,,,
="0:41:26:68",,,"永満凌",,"シュートブロック",,
="0:41:36:29",,,"森侑里",,"ブロック",,
="0:41:42:40","相手チーム",,,,"被枠外シュート",,
="0:41:58:35",,,"山原怜音",,"カット",,
="0:41:58:35",,,,,"クリア",,
="0:42:01:72","ポゼッションエンド",,,,,,
="0:42:01:72","相手チーム",,,,,,
="0:42:04:32","ポゼッションスタート",,,,,,
="0:42:04:32","相手チーム",,,,,,
="0:42:15:10",,,"山川哲史",,"ブロック",,
="0:42:21:27",,,"井川空",,"クリア",,
="0:42:21:40","ポゼッションエンド",,,,,,
="0:42:21:40","相手チーム",,,,,,
="0:42:41:26",,"GK","阿部航斗",,,,
="0:43:09:42",,,"高嶺朋樹",,"インターセプト",,
="0:43:09:42",,,"渡邊陽",,"クリア",,
="0:43:11:89",,,"高嶺朋樹","パス",,,
="0:43:12:45",,,"井川空","パス",,,
="0:43:13:36",,,"渡邊陽","パス",,,
="0:43:20:70","ポゼッションスタート",,,,,,
="0:43:20:70","相手チーム",,,,,,
="0:43:23:50",,,"岩本翔",,"カット",,
="0:43:29:07","ポゼッションエンド",,,,,,
="0:43:29:07","相手チーム",,,,,,
="0:43:30:24",,,"山川哲史",,"インターセプト",,
="0:43:32:51",,,"山川哲史","パス",,,
="0:43:34:21","相手チーム",,,,,"ファール",
="0:43:49:29",,"FK","阿部航斗",,,,
="0:44:03:07","ポゼッションスタート",,,,,,
="0:44:03:07","筑波大学",,,,,,
="0:44:07:51",,,"三笘薫","枠外シュート",,,
="0:44:07:61","ポゼッションエンド",,,,,,
="0:44:07:61","筑波大学",,,,,,
="0:44:07:94",,,"渡邊陽","パス",,,
="0:44:10:08",,,"三笘薫","枠外シュート",,,
="0:44:14:38","相手チーム","GK",,,,,
="0:44:35:57",,,"渡邊陽",,"ブロック",,
="0:44:35:57",,,"森侑里",,"クリア",,
="0:44:48:08","相手チーム","スローイン",,,,,
="0:44:54:12","ポゼッションスタート",,,,,,
="0:44:54:12","相手チーム",,,,,,
="0:45:10:17","ポゼッションエンド",,,,,,
