"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:29:23:73",,,"角田涼太郎",,"ブロック",,
="0:29:59:29","交代",,"犬飼翔洋",,,,
="0:29:59:29",,,"森海渡",,,,
="0:30:17:28",,"GK","大川圭為",,,,
="0:30:26:89",,,"加藤匠人",,"インターセプト",,
="0:30:40:30","相手チーム",,,,,"オフサイド",
="0:31:06:66",,"FK","大川圭為",,,,
="0:31:21:98",,"スローイン","山原怜音",,,,
="0:31:25:91","相手チーム",,,,,"ファール",
="0:31:41:20",,"FK","山原怜音",,,,
="0:32:05:52","相手チーム",,,,,"ファール",
="0:32:18:50",,"FK","角田涼太郎",,,,
="0:32:23:94",,,"渡邊陽",,"インターセプト",,
="0:32:31:28",,,"加藤匠人",,"インターセプト",,
="0:33:08:65",,,"高嶺朋樹",,"ブロック",,
="0:33:31:01","相手チーム","スローイン",,,,,
="0:33:48:32",,"スローイン","角田涼太郎",,,,
="0:34:03:14",,,"大川圭為",,,,"キャッチ"
="0:34:33:80",,,"三浦雅人",,"ブロック",,
="0:34:39:37","相手チーム","スローイン",,,,,
="0:34:52:75",,,"知久航介",,"インターセプト",,
="0:34:58:59",,,"犬飼翔洋",,"カット",,
="0:35:15:64","相手チーム","スローイン",,,,,
="0:35:25:39",,,"森侑里",,"ブロック",,
="0:35:28:42","相手チーム","スローイン",,,,,
="0:35:33:63","相手チーム",,,,,"ファール",
="0:36:16:87",,"FK","山原怜音",,,,
="0:36:20:11",,,"山原怜音","枠内シュート",,,
="0:36:36:32",,"スローイン","三浦雅人",,,,
="0:37:12:16",,"スローイン","山原怜音",,,,
="0:37:21:90","相手チーム",,,,,"ファール",
="0:37:35:08",,"FK","山原怜音",,,,
="0:37:40:82","相手チーム","スローイン",,,,,
="0:38:10:52",,,"山原怜音",,"カット",,
="0:38:22:50",,,"高嶺朋樹",,"ブロック",,
="0:38:26:94","相手チーム","スローイン",,,,,
="0:38:39:65",,,"山川哲史",,"インターセプト",,
="0:38:59:17",,,"山川哲史",,"カット",,
="0:39:07:98",,,"森侑里",,"ブロック",,
="0:39:39:87","相手チーム",,,,"被枠外シュート",,
="0:39:48:95","交代",,"渡邊陽",,,,
="0:39:48:95",,,"池谷祐輔",,,,
="0:40:20:45",,"GK","大川圭為",,,,
="0:40:26:39",,,"森侑里",,"ブロック",,
="0:40:33:70",,,"犬飼翔洋","ドリブル",,,
="0:40:39:53",,,"山原怜音","ドリブル",,,
="0:40:54:52","相手チーム",,,,,"ファール",
="0:41:43:63",,"FK","山原怜音",,,,
="0:41:48:17",,,"犬飼翔洋","枠内シュート",,,
="0:42:03:89",,,"山川哲史",,"インターセプト",,
="0:42:15:00",,,"角田涼太郎",,"カット",,
="0:42:22:27",,,"三浦雅人","ドリブル",,,
="0:42:42:56",,,"知久航介",,"インターセプト",,
="0:43:04:01",,,"山原怜音","クロス",,,
="0:43:10:55",,,"山原怜音",,"カット",,
="0:43:17:43",,,"高嶺朋樹","クロス",,,
="0:43:20:13",,,"加藤匠人",,,"ファール",
="0:43:31:01","相手チーム","FK",,,,,
="0:44:38:47","相手チーム",,,,,"オフサイド",
="0:45:00:56",,"FK","大川圭為",,,,
="0:46:09:66","相手チーム",,,,,"ファール",
="0:46:13:57",,"FK","角田涼太郎",,,,
="0:46:25:65",,,"高嶺朋樹",,"カット",,
="0:46:30:99",,,"犬飼翔洋","ドリブル",,,
="0:46:34:66",,,"森侑里",,,"ファール",
="0:46:52:61","相手チーム","FK",,,,,
="0:47:08:36",,,"池谷祐輔",,,"ファール",
="0:47:15:06","相手チーム","FK",,,,,
="0:47:26:17",,,"高嶺朋樹",,,"ファール",
="0:47:53:77","相手チーム","FK",,,,,
="0:48:00:61",,,"犬飼翔洋",,"クリア",,
="0:48:07:55","相手チーム","スローイン",,,,,
="0:48:14:99","相手チーム",,,,"被枠外シュート",,
="0:48:35:18",,"GK","大川圭為",,,,
